old_weight	w2,total	w3,total	w4,total	w5,total		w22,total	w33,total	w44,total	w55,total		w222,total	w333,total	w444,total	w555,total		w2222,total	w3333,total	w4444,total	w5555,total
0.07777777777777778	12,0573573473019	0,287079936840522	12,0573573473019	0,287079936840522		8,35273631884366	0,198874674258183	10,1901646348722	0,242622967496957		7,94438197905109	0,189151951882169	7,94438197905109	0,189151951882169		6,5663188387564	0,156340924732295	8,30618701654646	0,19776635753682
0.02962962962962963	4,59327898944835	0,287079936840522	4,59327898944835	0,287079936840522		3,18199478813092	0,198874674258183	3,18199478813092	0,198874674258183		3,0264312301147	0,189151951882169	3,0264312301147	0,189151951882169		2,50145479571672	0,156340924732295	2,50145479571672	0,156340924732295
0.15925925925925927	24,6888745682849	0,287079936840522	54,6821111331775	0,635838501548576		17,1032219862037	0,198874674258183	39,2990729282086	0,456965964281496		16,2670678618665	0,189151951882169	47,9010546831228	0,556989007943288		13,4453195269774	0,156340924732295	30,8084022256534	0,358237235182016
0.022222222222222223	3,44495924208626	0,287079936840522	3,68076330441329	0,306730275367774		2,38649609109819	0,198874674258183	3,29213775867591	0,274344813222993		2,26982342258603	0,189151951882169	5,34122755358793	0,445102296132327		1,87609109678754	0,156340924732295	3,1966228843524	0,2663852403627
0.009259259259259259	1,43539968420261	0,287079936840522	1,59968877042233	0,319937754084465		0,994373371290912	0,198874674258183	1,24454255351604	0,248908510703208		0,945759759410844	0,189151951882169	1,35683174692599	0,271366349385199		0,781704623661476	0,156340924732295	1,22072850626967	0,244145701253934
0.12037037037037036	18,6601958946339	0,287079936840522	18,6601958946339	0,287079936840522		12,9268538267819	0,198874674258183	12,9268538267819	0,198874674258183		12,294876872341	0,189151951882169	12,294876872341	0,189151951882169		10,1621601075992	0,156340924732295	10,1621601075992	0,156340924732295
0.22407407407407406	34,7366723577031	0,287079936840522	34,7366723577031	0,287079936840522		24,0638355852401	0,198874674258183	33,1957223999821	0,274344813222993		22,8873861777424	0,189151951882169	31,8986185042505	0,26362494631612		18,9172518926077	0,156340924732295	18,9172518926077	0,156340924732295
0.1259259259259259	19,5214357051555	0,287079936840522	37,8890760671811	0,557192295105604		13,5234778495564	0,198874674258183	30,409200964594	0,447194131832265		12,8623327279875	0,189151951882169	33,4599224718291	0,492057683409252		10,6311828817961	0,156340924732295	19,78071205103	0,290892824279853
0.044444444444444446	6,88991848417252	0,287079936840522	9,26387611509717	0,385994838129049		4,77299218219638	0,198874674258183	6,24589390496	0,260245579373333		4,53964684517205	0,189151951882169	7,30482064937081	0,304367527057117		3,75218219357508	0,156340924732295	8,01474904265541	0,333947876777309
0.005555555555555556	0,861239810521565	0,287079936840522	0,948425702664544	0,316141900888181		0,596624022774548	0,198874674258183	0,715123519235921	0,238374506411974		0,567455855646506	0,189151951882169	0,782359705356977	0,260786568452326		0,469022774196885	0,156340924732295	0,558267267843282	0,186089089281094
0.17777777777777778	27,5596739366901	0,287079936840522	31,6601200347517	0,329792917028663		19,0919687287855	0,198874674258183	24,419223077738	0,254366907059771		18,1585873806882	0,189151951882169	28,0450449222289	0,292135884606551		15,0087287743003	0,156340924732295	22,0749261456906	0,229947147350944
0.018518518518518517	2,87079936840522	0,287079936840522	2,87079936840522	0,287079936840522		1,98874674258183	0,198874674258183	1,98874674258183	0,198874674258183		1,89151951882169	0,189151951882169	3,28900927268916	0,328900927268916		1,56340924732295	0,156340924732295	2,89605712603499	0,289605712603499
0.007407407407407408	1,14831974736209	0,287079936840522	1,14831974736209	0,287079936840522		0,79549869703273	0,198874674258183	1,24479716712077	0,311199291780194		0,756607807528675	0,189151951882169	1,21747010822847	0,304367527057117		0,62536369892918	0,156340924732295	1,5641502717717	0,391037567942926
0.12962962962962962	20,0955955788365	0,287079936840522	28,4122105560202	0,405888722228859		13,9212271980728	0,198874674258183	40,1177218193847	0,573110311705495		13,2406366317518	0,189151951882169	25,143487224273	0,359192674632471		10,9438647312607	0,156340924732295	25,7051607888789	0,367216582698269
0.05925925925925926	9,1865579788967	0,287079936840522	9,1865579788967	0,287079936840522		6,36398957626184	0,198874674258183	7,00906976057074	0,219033430017835		6,0528624602294	0,189151951882169	7,70797633693648	0,240874260529265		5,00290959143344	0,156340924732295	5,95485085699501	0,186089089281094
0.005555555555555556	0,861239810521565	0,287079936840522	0,861239810521565	0,287079936840522		0,596624022774548	0,198874674258183	0,596624022774548	0,198874674258183		0,567455855646506	0,189151951882169	0,567455855646506	0,189151951882169		0,469022774196885	0,156340924732295	0,469022774196885	0,156340924732295
0.016666666666666666	2,5837194315647	0,287079936840522	2,65957515265376	0,295508350294863		1,78987206832364	0,198874674258183	2,46910331900693	0,274344813222993		1,70236756693952	0,189151951882169	2,37262451684508	0,26362494631612		1,40706832259066	0,156340924732295	1,40706832259066	0,156340924732295
0.03888888888888889	6,02867867365096	0,287079936840522	6,76507122916252	0,322146249007739		4,17636815942183	0,198874674258183	7,69342534208531	0,366353587718348		3,97219098952555	0,189151951882169	5,83660564985844	0,277933602374211		3,2831594193782	0,156340924732295	8,83862550945744	0,420886929021783
0.003703703703703704	0,574159873681044	0,287079936840522	0,574159873681044	0,287079936840522		0,397749348516365	0,198874674258183	0,581672959214209	0,290836479607105		0,378303903764338	0,189151951882169	0,825239346038961	0,412619673019481		0,31268184946459	0,156340924732295	0,532770480725401	0,2663852403627
0.027777777777777776	4,30619905260783	0,287079936840522	4,32525484015277	0,288350322676851		2,98312011387274	0,198874674258183	5,00195230291606	0,33346348686107		2,83727927823253	0,189151951882169	5,38789011948707	0,359192674632471		2,34511387098443	0,156340924732295	2,79133633921641	0,186089089281094
0.001851851851851852	0,287079936840522	0,287079936840522	0,294669870379954	0,294669870379954		0,198874674258183	0,198874674258183	0,198874674258183	0,198874674258183		0,189151951882169	0,189151951882169	0,304367527057117	0,304367527057117		0,156340924732295	0,156340924732295	0,2663852403627	0,2663852403627
0.025925925925925925	4,01911911576731	0,287079936840522	7,09198040352453	0,506570028823181		2,78424543961455	0,198874674258183	8,39841231615493	0,599886594011066		2,64812732635036	0,189151951882169	10,4339286251387	0,745280616081336		2,18877294625213	0,156340924732295	8,47087708423254	0,605062648873753
0.2537037037037037	26,1707025499346	0,191027025911931	26,1707025499346	0,191027025911931		26,99685366537	0,197057326024598	26,99685366537	0,197057326024598		19,1906321480178	0,140077606919838	19,1906321480178	0,140077606919838		26,3862446828456	0,192600326152158	26,3862446828456	0,192600326152158
0.04814814814814815	4,96670267371021	0,191027025911931	8,3183816061961	0,319937754084465		5,12349047663956	0,197057326024598	6,4716212782834	0,248908510703208		3,64201777991578	0,140077606919838	7,05552508401516	0,271366349385199		5,0076084799561	0,192600326152158	6,34778823260228	0,244145701253934
0.018518518518518517	1,91027025911931	0,191027025911931	2,47042757721004	0,247042757721004		1,97057326024598	0,197057326024598	4,16049720073442	0,416049720073442		1,40077606919838	0,140077606919838	1,64508286230487	0,164508286230487		1,92600326152158	0,192600326152158	4,46145229575529	0,446145229575529
0.016666666666666666	1,71924323320738	0,191027025911931	2,45016195147367	0,272240216830408		1,77351593422139	0,197057326024598	1,94270552645807	0,215856169606452		1,26069846227854	0,140077606919838	1,82878388717334	0,203198209685927		1,73340293536942	0,192600326152158	1,73340293536942	0,192600326152158
0.018518518518518517	1,91027025911931	0,191027025911931	3,2942735585412	0,32942735585412		1,97057326024598	0,197057326024598	2,50744633414325	0,250744633414325		1,40077606919838	0,140077606919838	4,45102296132327	0,445102296132327		1,92600326152158	0,192600326152158	2,43033177861306	0,243033177861306
0.08333333333333333	8,59621616603691	0,191027025911931	10,8249049871079	0,240553444157954		8,86757967110693	0,197057326024598	9,6676911770871	0,214837581713047		6,3034923113927	0,140077606919838	8,31110276816318	0,184691172625849		8,6670146768471	0,192600326152158	9,46261024742633	0,210280227720585
0.012962962962962963	1,33718918138352	0,191027025911931	3,88753535961029	0,555362194230042		1,37940128217219	0,197057326024598	4,63320921999743	0,661887031428205		0,980543248438864	0,140077606919838	4,68554129369269	0,669363041956098		1,3482022830651	0,192600326152158	4,67619869486004	0,668028384980006
0.014814814814814815	1,52821620729545	0,191027025911931	1,75726132243398	0,219657665304248		1,57645860819679	0,197057326024598	2,0059570673146	0,250744633414325		1,1206208553587	0,140077606919838	1,51983610682629	0,189979513353286		1,54080260921726	0,192600326152158	1,54080260921726	0,192600326152158
0.11666666666666667	12,0347026324517	0,191027025911931	23,8734974385758	0,378944403786917		12,4146115395497	0,197057326024598	36,1059496374462	0,573110311705495		8,82488923594978	0,140077606919838	16,1080232510087	0,255682908746169		12,1338205475859	0,192600326152158	25,4607765402535	0,404139310162754
0.022222222222222223	2,29232431094318	0,191027025911931	2,82086289060727	0,235071907550606		2,36468791229518	0,197057326024598	3,67918674393262	0,306598895327718		1,68093128303805	0,140077606919838	2,27975416023943	0,189979513353286		2,31120391382589	0,192600326152158	2,9297484150472	0,244145701253934
0.03148148148148148	3,24745944050283	0,191027025911931	4,34773619531576	0,25574918795975		3,34997454241817	0,197057326024598	5,02788826248929	0,295758133087605		2,38131931763724	0,140077606919838	2,51336107161548	0,147844768918558		3,27420554458668	0,192600326152158	4,94157149977391	0,290680676457289
