"id";"year"
416930095;2020
71124321;2016
172695445;2018
70923643;2016
352210911;2019
141972667;2017
114754365;2017
37301882;2015
315465116;2019
100184414;2017
290908162;2019
158810512;2017
83005400;2016
70497977;2016
416795309;2020
361422231;2020
65231273;2016
47881134;2015
65220292;2016
37301275;2015
277081998;2019
103336633;2017
312847715;2019
168054505;2018
103317945;2017
141951830;2017
416627183;2020
71124028;2016
141927140;2017
70921899;2016
58034734;2016
55558159;2016
319030452;2019
94109961;2016
99501418;2016
72105412;2016
86743455;2016
113283327;2017
64130113;2016
58001256;2016
57358634;2016
358225918;2019
103303347;2017
416461691;2020
164905009;2018
149186970;2017
94102747;2016
149179100;2017
352093790;2019
289653644;2019
51588459;2015
416452675;2020
71122262;2016
358140724;2019
163482796;2018
149129054;2017
37202333;2015
103298739;2017
98620904;2016
113207095;2017
80033967;2016
312819511;2019
70469851;2016
231707431;2018
149099788;2017
148125480;2017
148071259;2017
67764644;2016
94088502;2016
141829110;2017
111729695;2017
31679922;2015
416442057;2020
358131501;2019
71121730;2016
289568525;2019
70301328;2016
149093798;2017
260791621;2019
103245449;2017
86733199;2016
416428906;2020
416403730;2020
357959720;2019
312746317;2019
71118340;2016
157394013;2017
57991340;2016
54186123;2015
258132598;2019
242076444;2019
83000533;2016
255611066;2019
149074421;2017
276996294;2019
96125404;2016
86731157;2016
77749211;2016
416358140;2020
103245262;2017
352092444;2019
80000272;2016
85673821;2016
85673357;2016
357779281;2019
94085362;2016
86696903;2016
82996476;2016
37187908;2015
94078920;2016
416341682;2020
148076623;2017
140166255;2017
77747607;2016
75571039;2016
416260546;2020
163457753;2018
421892774;2020
96977870;2016
110074630;2017
357740351;2019
312656541;2019
416254766;2020
103216366;2017
140164046;2017
357734494;2019
96138547;2016
147152797;2017
152402618;2017
86685617;2016
82992560;2016
258111353;2019
94027514;2016
151093287;2017
72099158;2016
51582601;2015
416250472;2020
357727143;2019
312575985;2019
274236810;2019
77746048;2016
103097440;2017
94011620;2016
290905918;2019
110051420;2017
309194963;2019
75569686;2016
416246882;2020
357706398;2019
312508270;2019
258104779;2019
255611845;2019
77745703;2016
222536603;2018
103090229;2017
94010420;2016
86681596;2016
305104959;2019
82989656;2016
93991293;2016
145568672;2017
293553600;2019
86678888;2016
82982682;2016
416234173;2020
96138162;2016
93940410;2016
82980189;2016
62912241;2016
163457235;2018
103073748;2017
357704268;2019
145217950;2017
225262495;2018
416198912;2020
357697346;2019
86674292;2016
140131385;2017
416147351;2020
264399989;2019
415975651;2020
357603597;2019
309188400;2019
260836611;2019
413574581;2020
354928773;2019
103054760;2017
36077267;2015
33031518;2015
103054498;2017
354908428;2019
264395340;2019
37086756;2015
398146604;2020
352085840;2019
70919350;2016
262477279;2019
262574509;2019
57356909;2016
47838447;2015
257620997;2019
413549527;2020
413453454;2020
46966256;2015
44598684;2015
44534712;2015
42522374;2015
38319206;2015
354903970;2019
257605251;2019
413430799;2020
427146351;2020
422384110;2020
57251149;2016
413236597;2020
293552209;2019
57355725;2016
30600086;2015
50389094;2015
44598490;2015
309178212;2019
264385899;2019
354857831;2019
354832711;2019
44385046;2015
413233332;2020
309140216;2019
257593585;2019
260972749;2019
413204788;2020
30604318;2015
309128689;2019
264380091;2019
352071076;2019
417730738;2020
398089476;2020
86663930;2016
103048043;2017
354829811;2019
426272030;2020
38619200;2015
198473260;2018
154687833;2017
34580554;2015
242071839;2019
222536556;2018
103033776;2017
47782262;2015
47091283;2015
352009254;2019
413178061;2020
354828303;2019
421675197;2020
398071359;2020
30619372;2015
309110556;2019
242002686;2019
305056094;2019
271018794;2019
27251695;2015
231697356;2018
290905836;2019
263106064;2019
413090405;2020
354826722;2019
264373252;2019
242002192;2019
413045376;2020
208115329;2018
418419636;2020
354800368;2019
258093122;2019
222536449;2018
344028992;2019
421460477;2020
398062795;2020
378573921;2020
398069544;2020
274230828;2019
413014716;2020
425369118;2020
421395023;2020
225183297;2018
351961251;2019
354795865;2019
93937763;2016
412967068;2020
343769405;2019
293498685;2019
211815994;2018
309074906;2019
222536311;2018
304958345;2019
378324365;2020
384982078;2020
354777693;2019
236641524;2018
424532320;2020
291215856;2019
231693379;2018
290903636;2019
384973801;2020
278395753;2019
82977588;2016
285369439;2019
412962527;2020
412958678;2020
398039783;2020
343764895;2019
392055267;2020
388469985;2020
375635214;2020
241914234;2019
412948049;2020
377710443;2020
425667334;2020
150350732;2017
354578344;2019
260834045;2019
260730352;2019
345560122;2019
412945537;2020
304873275;2019
93888219;2016
354502783;2019
309036157;2019
215957202;2018
384908046;2020
362190195;2020
278251864;2019
345563410;2019
84729943;2016
337325038;2019
284323028;2019
241872719;2019
412716889;2020
103015357;2017
211804708;2018
154683435;2017
412678676;2020
175131235;2018
231726979;2018
270911393;2019
345542184;2019
58980249;2016
228427447;2018
222536298;2018
290759377;2019
377406772;2020
262107478;2019
271824727;2019
407594762;2020
274211800;2019
163377077;2018
407478356;2020
240546152;2018
150302575;2017
241853233;2019
70910851;2016
70299075;2016
220981918;2018
58416025;2016
57761468;2016
146506565;2017
377261873;2020
231690951;2018
178601359;2018
107350468;2017
241776546;2019
285298665;2019
307821454;2019
270866341;2019
354487364;2019
86662043;2016
300166012;2019
231726763;2018
225146361;2018
241771746;2019
231678845;2018
262105634;2019
278097923;2019
222536142;2018
241672393;2019
103013652;2017
207733323;2018
290762358;2019
284250591;2019
190263345;2018
254064008;2019
290759879;2019
285232281;2019
263074902;2019
262857471;2019
254673308;2019
93886888;2016
351938621;2019
397917044;2020
150895809;2017
241642053;2019
154681981;2017
102988889;2017
274201030;2019
280051814;2019
351725774;2019
231674294;2018
280018545;2019
271629484;2019
241639698;2019
163369972;2018
55558054;2016
254404817;2019
227826055;2018
150878418;2017
241638707;2019
154680446;2017
285098110;2019
424320223;2020
388445474;2020
231635640;2018
191009072;2018
75568766;2016
70283107;2016
274164113;2019
274164006;2019
274163538;2019
57761198;2016
102970784;2017
407469640;2020
268731925;2019
231607596;2018
220979830;2018
354448478;2019
163364403;2018
260792599;2019
241619307;2019
293420941;2019
219432710;2018
220964226;2018
354327635;2019
93886647;2016
227763233;2018
82977405;2016
72095814;2016
51756298;2015
255704255;2019
309001924;2019
225094287;2018
263840381;2019
222535981;2018
233292030;2018
241615189;2019
231589091;2018
354383744;2019
82977179;2016
93876621;2016
148815801;2017
407462841;2020
354269846;2019
308937798;2019
71112411;2016
218870900;2018
94044218;2016
136594696;2017
82976993;2016
75550013;2016
57760904;2016
36869369;2015
401233352;2020
241587061;2018
274200414;2019
407431360;2020
254272113;2019
93875082;2016
407419676;2020
345436556;2019
154679235;2017
81557537;2016
72082457;2016
102955618;2017
150877969;2017
231439934;2018
425437194;2020
225059669;2018
136583282;2017
93842307;2016
219391231;2018
248020358;2019
82976478;2016
79996937;2016
354264077;2019
345416171;2019
418348498;2020
246333991;2019
225054883;2018
222535904;2018
102888331;2017
102872304;2017
163329070;2018
401377874;2020
75538790;2016
254375507;2019
274193146;2019
345414858;2019
93840455;2016
222549351;2018
56170838;2016
401293327;2020
175083254;2018
285066300;2019
423937079;2020
82976314;2016
241570784;2018
255695851;2019
102872829;2017
175082766;2018
163313563;2018
222531170;2018
107313576;2017
154661887;2017
79993677;2016
92463703;2016
81508598;2016
354240392;2019
401178284;2020
187008762;2018
231396500;2018
233305019;2018
210832597;2018
174976980;2018
345332456;2019
401173557;2020
227849460;2018
79991242;2016
66396210;2016
102851286;2017
308852594;2019
401130207;2020
222530619;2018
154671984;2017
241547976;2018
395749840;2020
354235037;2019
395712227;2020
93837538;2016
274158541;2019
102822960;2017
308828036;2019
86638580;2016
174971687;2018
289541411;2019
93822636;2016
71823108;2016
102810264;2017
395612845;2020
306600624;2019
251421932;2019
210790067;2018
207731404;2018
54597603;2015
354188471;2019
395413658;2020
354141401;2019
174940839;2018
255694965;2019
130746511;2017
66258393;2016
377261625;2020
202416588;2018
397901063;2020
107311379;2017
424230086;2020
397900931;2020
163262736;2018
146947640;2017
384953587;2020
219390799;2018
150216096;2017
35998065;2015
198443822;2018
190997254;2018
395377583;2020
354135481;2019
274105302;2019
251403844;2019
395362821;2020
102803076;2017
71109531;2016
274096716;2019
255694422;2019
93816297;2016
290767571;2019
54197786;2015
102799750;2017
71820245;2016
264339943;2019
163242658;2018
67997999;2016
395260375;2020
350142246;2019
306594475;2019
255694015;2019
174926279;2018
66258086;2016
395244259;2020
350134524;2019
79987870;2016
251401056;2019
157442735;2017
224938028;2018
174903526;2018
395220589;2020
350133078;2019
163201041;2018
289487195;2019
102722909;2017
82968042;2016
172697439;2018
163279374;2018
174894835;2018
395196678;2020
196333482;2018
79845548;2016
76827702;2016
306593111;2019
102720357;2017
93810673;2016
255692061;2019
163168389;2018
150193075;2017
164860442;2018
395150771;2020
79983857;2016
306592329;2019
72058898;2016
397832995;2020
150175674;2017
163162599;2018
395095583;2020
255677140;2019
251319013;2019
86637108;2016
35901861;2015
174871702;2018
34575135;2015
306571097;2019
102659921;2017
185571681;2018
304863626;2019
49074350;2015
149072907;2017
79698588;2016
35898098;2015
174863594;2018
163101288;2018
178561402;2018
35036495;2015
150893515;2017
154669660;2017
71105512;2016
390704431;2020
163065911;2018
88385134;2016
54596985;2015
28807298;2015
319007485;2019
390572881;2020
306415719;2019
254284356;2019
35867323;2015
397719620;2020
274092578;2019
174859500;2018
102658197;2017
149071721;2017
180016869;2018
262572188;2019
93751282;2016
85673516;2016
79981714;2016
390569131;2020
350045636;2019
390568204;2020
157440602;2017
174841074;2018
304050042;2019
274075915;2019
70772260;2016
163028730;2018
34949767;2015
34543960;2015
28796634;2015
255675519;2019
318970907;2019
422211935;2020
422503801;2020
102657318;2017
390554111;2020
70719998;2016
35813298;2015
350044077;2019
79949801;2016
390530601;2020
85672583;2016
35800924;2015
349866895;2019
264338577;2019
385745697;2020
318904002;2019
168067402;2018
86634351;2016
304047736;2019
285867343;2019
304025627;2019
93750828;2016
288485134;2019
344724425;2019
174838239;2018
163027656;2018
148737983;2017
77719786;2016
102640443;2017
385731981;2020
164861506;2018
134132259;2017
128066842;2017
274075888;2019
385556419;2020
344719293;2019
318881639;2019
86634066;2016
73068576;2016
102636638;2017
160068046;2017
134098692;2017
35756267;2015
385555373;2020
344649068;2019
93748134;2016
54594542;2015
68535183;2016
34523431;2015
28758248;2015
271577326;2019
102626489;2017
93689782;2016
157393881;2017
75240356;2016
285866217;2019
241540094;2018
385484317;2020
344530896;2019
93677359;2016
73022000;2016
77718641;2016
102626007;2017
153809961;2017
126429027;2017
251314375;2019
84755058;2016
344410411;2019
46701174;2015
102621415;2017
304024750;2019
134042752;2017
385483906;2020
44478720;2015
385286578;2020
294695643;2019
303963997;2019
318856628;2019
93614371;2016
417559251;2020
44471746;2015
397699189;2020
385280098;2020
344385178;2019
285843134;2019
241534967;2018
174817538;2018
231374132;2018
345245702;2019
318816943;2019
304809374;2019
397699122;2020
231355369;2018
47758536;2015
241517491;2018
303961026;2019
231345839;2018
318325591;2019
86633688;2016
215948553;2018
345111508;2019
423415568;2020
419164222;2020
418242255;2020
416734459;2020
220960753;2018
271576101;2019
241515629;2018
55554063;2016
93588288;2016
304806401;2019
53396339;2015
385273787;2020
340397200;2019
344962335;2019
264311260;2019
318014852;2019
231331306;2018
249092440;2019
262569362;2019
145362207;2017
262050622;2019
255603144;2019
222535890;2018
231221336;2018
262559601;2019
397456093;2020
292580413;2019
262036130;2019
245929822;2019
262462407;2019
163023727;2018
344930739;2019
260751161;2019
262017809;2019
219390523;2018
260676673;2019
260676241;2019
258179730;2019
255670221;2019
344923533;2019
254274609;2019
255625339;2019
241469908;2018
255619258;2019
262012636;2019
254089196;2019
254078803;2019
251314168;2019
245930143;2019
236999731;2018
254049242;2019
254046758;2019
243190180;2019
236992785;2018
304794154;2019
254034592;2019
249047321;2019
246013421;2019
243220499;2019
344912775;2019
148623934;2017
432136931;2020
245960051;2019
240368636;2018
241468611;2018
240335769;2018
432136412;2020
417330245;2020
423371614;2020
54591102;2015
236975276;2018
236641402;2018
231184077;2018
220950676;2018
254255020;2019
231129491;2018
428387704;2020
317830675;2019
426946402;2020
299591421;2019
211792932;2018
344903729;2019
423029019;2020
317838434;2019
241456773;2018
256005577;2019
397331274;2020
241453999;2018
397323953;2020
304773265;2019
419062424;2020
294692923;2019
421072754;2020
422987204;2020
422190647;2020
419060897;2020
418217910;2020
415609853;2020
299580800;2019
317827776;2019
102615100;2017
397320807;2020
415762408;2020
270626355;2019
220944293;2018
344901132;2019
228334601;2018
424473369;2020
424252829;2020
219390217;2018
344899255;2019
241446618;2018
423992132;2020
397291935;2020
261987057;2019
224778142;2018
231068336;2018
344874104;2019
422733500;2020
422589257;2020
254009526;2019
261976659;2019
344872621;2019
231045892;2018
222535827;2018
291213101;2019
254174883;2019
241434248;2018
397267151;2020
317777749;2019
417147738;2020
270574212;2019
261914168;2019
255913974;2019
344855121;2019
55549912;2016
420738720;2020
416196263;2020
422181723;2020
421414027;2020
420051039;2020
418187114;2020
317670941;2019
418976183;2020
418174020;2020
416598598;2020
397241677;2020
418958999;2020
344851352;2019
419129598;2020
416954437;2020
417016199;2020
418062840;2020
397240111;2020
415709542;2020
93560060;2016
344845996;2019
317667029;2019
418954090;2020
416940995;2020
295060740;2019
416433542;2020
291195781;2019
344803715;2019
417885477;2020
317665309;2019
241422073;2018
154671928;2017
49625915;2015
344791211;2019
415650163;2020
416167892;2020
416356995;2020
397160182;2020
415754297;2020
304732285;2019
344771122;2019
254007656;2019
241421405;2018
415467562;2020
207726908;2018
196811734;2018
415597608;2020
241390354;2018
415563259;2020
397079463;2020
415585374;2020
253993898;2019
218206529;2018
408371212;2020
415525038;2020
415520460;2020
415520424;2020
415047290;2020
406107731;2020
412483929;2020
396805589;2020
344750449;2019
187380684;2018
415391444;2020
414221915;2020
407010226;2020
396795160;2020
412456693;2020
317636780;2019
403710544;2020
415237598;2020
406063084;2020
406972072;2020
415182815;2020
344736469;2019
317604390;2019
415097201;2020
304726066;2019
415037260;2020
292538217;2019
405657355;2020
344728651;2019
404962746;2020
406928819;2020
317600101;2019
403549125;2020
405653516;2020
295044997;2019
414549898;2020
414507013;2020
414506767;2020
414407961;2020
414381324;2020
414232813;2020
414207798;2020
304718468;2019
344710402;2019
317582742;2019
231032547;2018
413732081;2020
413087072;2020
294687236;2019
413545483;2020
405554461;2020
412579892;2020
404961291;2020
317541681;2019
413681882;2020
406923759;2020
304714923;2019
344664843;2019
317539209;2019
295044069;2019
396792499;2020
419132522;2020
412512885;2020
93509705;2016
413056929;2020
413249612;2020
412512799;2020
412957011;2020
413029656;2020
396771160;2020
406880329;2020
419026206;2020
412868515;2020
412896461;2020
412686662;2020
412694316;2020
412787110;2020
396752311;2020
412582064;2020
317534559;2019
344638761;2019
174802916;2018
317516732;2019
406879472;2020
304681242;2019
404953534;2020
412312095;2020
44491679;2015
344624312;2019
412144212;2020
412120358;2020
412114190;2020
403471657;2020
412300792;2020
72057258;2016
412161900;2020
412171722;2020
344604236;2019
317469876;2019
411986899;2020
304677829;2019
241373580;2018
407043478;2020
404283920;2020
411997401;2020
344596109;2019
218165803;2018
411938411;2020
411850851;2020
411834471;2020
408690237;2020
405738934;2020
404136670;2020
290765210;2019
317352780;2019
304677252;2019
292516718;2019
407024756;2020
405737732;2020
411771571;2020
404080541;2020
49605264;2015
411214422;2020
411212238;2020
411181030;2020
411137616;2020
408147627;2020
411392979;2020
408772980;2020
47734858;2015
344547559;2019
407145635;2020
407485349;2020
406838042;2020
407075652;2020
408090954;2020
407057459;2020
407084738;2020
317332049;2019
406694427;2020
406491724;2020
406439217;2020
406405699;2020
406372568;2020
405696474;2020
404066752;2020
344391411;2019
406199113;2020
406373885;2020
317331372;2019
406198861;2020
406266006;2020
406158202;2020
406358266;2020
58415687;2016
402884875;2020
405563366;2020
317327242;2019
405632879;2020
405619615;2020
299579881;2019
405626810;2020
344336720;2019
317147321;2019
304675855;2019
71084315;2016
405453350;2020
405515839;2020
405492037;2020
343957587;2019
316838782;2019
403899257;2020
405112306;2020
224775608;2018
404835385;2020
214154875;2018
343738362;2019
404626504;2020
404672015;2020
403737786;2020
404755280;2020
403471260;2020
403444240;2020
294683358;2019
343601893;2019
404438608;2020
316593452;2019
404429793;2020
184661150;2018
404463969;2020
255526898;2019
404571830;2020
403306519;2020
403275312;2020
403192054;2020
403169391;2020
403129715;2020
403528361;2020
404371383;2020
145349466;2017
402993842;2020
402784177;2020
402830374;2020
402982656;2020
402572913;2020
377257886;2020
402501515;2020
402550433;2020
343501114;2019
316512864;2019
402852599;2020
402839588;2020
402469848;2020
402844327;2020
402897250;2020
377254744;2020
402449510;2020
402425221;2020
402395960;2020
402369310;2020
402361971;2020
402329060;2020
402328857;2020
241372370;2018
343466945;2019
316406943;2019
400927716;2020
194753786;2018
402264578;2020
400042473;2020
400875722;2020
400799895;2020
400780276;2020
400265411;2020
304675451;2019
146441974;2017
343266958;2019
174799525;2018
396278398;2020
396248247;2020
395824692;2020
395770173;2020
396334291;2020
342866824;2019
316216393;2019
395442613;2020
395386755;2020
395708550;2020
136391874;2017
154670549;2017
395296678;2020
395288309;2020
395265695;2020
395263381;2020
395254521;2020
395249133;2020
262852594;2019
316188374;2019
390109409;2020
390632565;2020
299529062;2019
392467917;2020
342850281;2019
304668077;2019
392035841;2020
389982293;2020
391986986;2020
390073300;2020
392345592;2020
241349492;2018
396665492;2020
194670777;2018
391979122;2020
390091000;2020
391977763;2020
391917690;2020
294677503;2019
146408811;2017
391405986;2020
391316499;2020
396641425;2020
390587139;2020
389987643;2020
389975622;2020
389934535;2020
391257450;2020
391261013;2020
342671713;2019
58389354;2016
390318619;2020
377252016;2020
396583936;2020
55535613;2016
341848314;2019
390721947;2020
389596199;2020
390638330;2020
390723870;2020
304630249;2019
390921497;2020
294647849;2019
341846635;2019
316131154;2019
206167766;2018
390160618;2020
277628556;2019
390480276;2020
136366791;2017
231012764;2018
389886202;2020
389650261;2020
389614730;2020
389574838;2020
389567388;2020
389227169;2020
316124496;2019
389559367;2020
389498308;2020
389361960;2020
389323680;2020
389316620;2020
389164960;2020
389139243;2020
146392837;2017
341838994;2019
389030370;2020
388962030;2020
388951956;2020
388768984;2020
388754319;2020
388738052;2020
341829003;2019
388730523;2020
377249814;2020
388582207;2020
388693137;2020
396536486;2020
388507372;2020
316070692;2019
380745974;2020
388499195;2020
384949027;2020
380736831;2020
375440457;2020
375427437;2020
82964645;2016
375367806;2020
388486973;2020
388482806;2020
388478806;2020
388410821;2020
385074665;2020
375698706;2020
375423142;2020
304628470;2019
316052458;2019
388309535;2020
385076272;2020
377087849;2020
388364951;2020
304627410;2019
299437383;2019
341823803;2019
102609430;2017
376955513;2020
355965319;2019
380548328;2020
375631945;2020
375637928;2020
375445187;2020
341812886;2019
222535575;2018
315795138;2019
375360618;2020
374567813;2020
294584729;2019
341800984;2019
241280760;2018
315757988;2019
146322834;2017
220926938;2018
376950955;2020
375139801;2020
341712673;2019
374596848;2020
375022798;2020
375056950;2020
315732293;2019
375071286;2020
222535511;2018
374968713;2020
375000819;2020
375021451;2020
374556785;2020
304622464;2019
374505105;2020
376881198;2020
373559990;2020
241262947;2018
341653445;2019
374785422;2020
396415762;2020
374099381;2020
341636804;2019
148600047;2017
373286870;2020
373721130;2020
373503228;2020
373142869;2020
373109122;2020
315728851;2019
136330930;2017
373005497;2020
373078544;2020
372908937;2020
372883424;2020
372881741;2020
372830629;2020
341576156;2019
315707063;2019
251257147;2019
372777599;2020
231007280;2018
372766171;2020
372699672;2020
341555884;2019
372707834;2020
372731960;2020
372730599;2020
372715238;2020
372667717;2020
372638789;2020
315704839;2019
58388986;2016
341527742;2019
315696413;2019
57754970;2016
372614137;2020
372594169;2020
372563837;2020
290961529;2019
241250847;2018
341513180;2019
304548461;2019
372484666;2020
372476732;2020
372458737;2020
371976717;2020
372264856;2020
372255404;2020
372099083;2020
372016595;2020
54566269;2015
371952295;2020
371933279;2020
371877865;2020
341444173;2019
376838941;2020
396133708;2020
371504110;2020
371496197;2020
371458692;2020
371448132;2020
367088927;2020
340939389;2019
241242013;2018
315631321;2019
367233391;2020
299433541;2019
367138605;2020
367131423;2020
340919112;2019
362784609;2020
304498739;2019
224669008;2018
367109013;2020
367092284;2020
367084691;2020
340836960;2019
315607891;2019
241171736;2018
376836625;2020
367005767;2020
366867053;2020
366717446;2020
366633430;2020
366559526;2020
362846454;2020
362644038;2020
362492152;2020
281311657;2019
340824885;2019
351487347;2019
358933906;2020
362399095;2020
359116952;2020
362115901;2020
362112721;2020
359323883;2020
315535259;2019
359305999;2020
359300817;2020
359297096;2020
359296066;2020
359290655;2020
191870989;2018
340689900;2019
315487300;2019
304391192;2019
376810223;2020
359182857;2020
358900127;2020
359073916;2020
358996849;2020
376805581;2020
340683816;2019
395201994;2020
359025667;2020
222535180;2018
251154480;2019
231001323;2018
315470444;2019
358796578;2020
358753689;2020
358745101;2020
358742708;2020
340632781;2019
358670304;2020
358665283;2020
358664906;2020
358663431;2020
357908083;2019
241157514;2018
358644028;2020
340632618;2019
358622967;2020
355966082;2019
304387809;2019
350478663;2019
350453066;2019
315299571;2019
376797099;2020
358510583;2020
358380863;2019
358326927;2019
340608977;2019
357671451;2019
357985052;2019
357688136;2019
357667074;2019
241100118;2018
351401009;2019
351794052;2019
351746506;2019
340607548;2019
251775977;2019
277593511;2019
241060541;2018
351348375;2019
395171162;2020
340607508;2019
224640345;2018
251930516;2019
210533181;2018
350970168;2019
395169119;2020
350430252;2019
350419106;2019
350388002;2019
340607429;2019
350395461;2019
351106322;2019
58367142;2016
350368956;2019
350341680;2019
350325158;2019
350322770;2019
340570405;2019
57754182;2016
277584381;2019
350310764;2019
241054991;2018
350308286;2019
347266461;2019
347252891;2019
270353474;2019
219374003;2018
191863524;2018
346948998;2019
207965186;2018
347240489;2019
347231627;2019
347187215;2019
347187199;2019
347187208;2019
340568335;2019
347186298;2019
346935483;2019
346930548;2019
347167905;2019
347180373;2019
249650666;2019
215527866;2018
241046448;2018
395040189;2020
376739412;2020
346834263;2019
346807620;2019
346804786;2019
270343151;2019
54186083;2015
346557123;2019
343526881;2019
346589005;2019
340540306;2019
230949286;2018
346550454;2019
241016002;2018
207913598;2018
344541683;2019
376671954;2020
344491951;2019
344407442;2019
337320268;2019
332828784;2019
340537534;2019
395013879;2020
344102658;2019
249638271;2019
342808983;2019
337309276;2019
290956930;2019
162976562;2018
343628062;2019
343752688;2019
343676287;2019
285028959;2019
340505773;2019
342989373;2019
340396831;2019
343551138;2019
342950771;2019
337288511;2019
297153234;2019
224567618;2018
339982234;2019
342720813;2019
335818552;2019
376661177;2020
339981804;2019
337284671;2019
342379958;2019
230899877;2018
342534668;2019
342358966;2019
336578966;2019
335933099;2019
324007551;2019
240996179;2018
57753907;2016
304319254;2019
342310436;2019
341814264;2019
394295702;2020
340226897;2019
224566948;2018
339980360;2019
376652722;2020
339979915;2019
337323180;2019
336548437;2019
335910834;2019
336842924;2019
336759688;2019
249588443;2019
337376809;2019
337371997;2019
337338519;2019
251846757;2019
340226609;2019
230869785;2018
222535145;2018
336593170;2019
336584634;2019
336020753;2019
335965854;2019
240987969;2018
154670541;2017
335853585;2019
220926850;2018
230861043;2018
335796534;2019
332775142;2019
332782836;2019
332782294;2019
224563849;2018
240977089;2018
230742756;2018
376647234;2020
332693348;2019
215411011;2018
239993155;2018
210485224;2018
146938910;2017
331850255;2019
394573855;2020
376546150;2020
283817003;2019
332655739;2019
340106238;2019
331751333;2019
331678599;2019
328223584;2019
299426440;2019
331850025;2019
323129365;2019
58356464;2016
240973349;2018
191827173;2018
162959497;2018
324013361;2019
324009897;2019
323960250;2019
49571649;2015
304304032;2019
376532426;2020
299387494;2019
265779801;2019
340052551;2019
240972903;2018
376429833;2020
322645836;2019
322592440;2019
265459569;2019
240966877;2018
319967767;2019
320048863;2019
319984471;2019
319986505;2019
222535023;2018
54532741;2015
230708864;2018
283758838;2019
300302959;2019
319914946;2019
310754834;2019
310156227;2019
240940315;2018
230708430;2018
174789141;2018
319808552;2019
319810839;2019
319794443;2019
146916997;2017
224561346;2018
319611767;2019
315240940;2019
376386532;2020
315233226;2019
315221349;2019
300196166;2019
240922929;2018
66958114;2016
230706379;2018
394199054;2020
308429668;2019
277559362;2019
240903033;2018
310709757;2019
310691037;2019
310679286;2019
270328453;2019
174770731;2018
376315365;2020
310698535;2019
340043935;2019
277548557;2019
249917052;2019
218868856;2018
240878827;2018
310652039;2019
146908493;2017
310657475;2019
310651225;2019
270327865;2019
58353044;2016
340049365;2019
304276737;2019
315298139;2019
394136401;2020
376299130;2020
284366104;2019
240874416;2018
230705270;2018
310584847;2019
310529388;2019
240869113;2018
376243530;2020
393960632;2020
230698607;2018
57753657;2016
240842094;2018
309871205;2019
309999640;2019
224554360;2018
277534929;2019
222534766;2018
230697428;2018
315297955;2019
309679150;2019
309709431;2019
298867662;2019
220926402;2018
240799795;2018
309243203;2019
309286554;2019
270321872;2019
240799224;2018
230691738;2018
309205197;2019
376239443;2020
174769878;2018
309143018;2019
154670471;2017
260415742;2019
309023047;2019
308924073;2019
308885489;2019
308862136;2019
230678401;2018
34853787;2015
240793966;2018
58340585;2016
393940574;2020
224553002;2018
283685708;2019
277533677;2019
315296766;2019
308751585;2019
230660836;2018
308013567;2019
304259224;2019
303797225;2019
240792718;2018
304230201;2019
308748813;2019
304384872;2019
224545328;2018
162943083;2018
230656006;2018
308620783;2019
304089545;2019
297308907;2019
260383737;2019
315288562;2019
240729917;2018
54185035;2015
315290984;2019
308464930;2019
308453242;2019
299352326;2019
240724808;2018
230648900;2018
277446516;2019
224540111;2018
217652467;2018
308362079;2019
308375696;2019
308369769;2019
220926389;2018
49548237;2015
230604091;2018
224534821;2018
308320135;2019
300133177;2019
260342031;2019
240705344;2018
240709438;2018
304386406;2019
300132431;2019
293113499;2019
293113464;2019
283637595;2019
270306599;2019
304308595;2019
376149704;2020
304248814;2019
218118623;2018
230602583;2018
224529355;2018
283673229;2019
304160162;2019
270303699;2019
215342902;2018
240705842;2018
376040926;2020
174758160;2018
304094230;2019
304097965;2019
277253498;2019
211391507;2018
260309836;2019
240701573;2018
230587271;2018
220924564;2018
304267655;2019
299324827;2019
376010828;2020
315283883;2019
240695381;2018
303733766;2019
299917882;2019
222534679;2018
303802654;2019
268911726;2019
303741205;2019
299909005;2019
303665627;2019
230498850;2018
240693355;2018
303647229;2019
303562066;2019
315256372;2019
303497389;2019
303467227;2019
240691008;2018
303411995;2019
303390095;2019
303055700;2019
157411924;2017
240666358;2018
393878271;2020
268883902;2019
300182984;2019
393875271;2020
277094154;2019
224528908;2018
240663893;2018
230497468;2018
299609093;2019
300021813;2019
299966672;2019
277092022;2019
255493827;2019
240662025;2018
299927796;2019
277090659;2019
219345377;2018
93492907;2016
224526649;2018
53320150;2015
299322696;2019
290764106;2019
240659222;2018
230413452;2018
57747804;2016
315121109;2019
276853718;2019
393827589;2020
375886782;2020
222534499;2018
230368888;2018
340013452;2019
299585272;2019
393800253;2020
375810854;2020
240652797;2018
230349622;2018
299579072;2019
299556221;2019
299507962;2019
393756075;2020
195415286;2018
240645676;2018
268751081;2019
276849610;2019
220924498;2018
251726258;2019
240618232;2018
252485073;2019
299073454;2019
298911148;2019
230349406;2018
240618221;2018
230331020;2018
298848064;2019
293333794;2019
195386533;2018
174722240;2018
224518143;2018
298649914;2019
297309309;2019
290763946;2019
290311294;2019
240618192;2018
276788849;2019
66895743;2016
297102216;2019
293118588;2019
260124504;2019
268718433;2019
240610262;2018
297060644;2019
296880330;2019
293114980;2019
290763848;2019
230315604;2018
240610191;2018
296792737;2019
293367449;2019
268653580;2019
224515181;2018
211256758;2018
146869332;2017
220921560;2018
293109916;2019
290763171;2019
