"id";"author_id"
88912786;275871
84222341;1084056
158267733;899444
158267733;2842176
158244784;718899
158244784;439929
158244784;718899
158244784;2352663
158244784;2352663
158244784;2352663
158244784;2352663
158244784;439929
158244784;2352663
158244784;439929
156910148;5445507
158244784;439929
157074980;20809
157074980;20809
157074980;11579108
156910148;1067818
127316349;718899
308318618;899444
155441667;988441
156910148;20809
156910148;5445507
156910148;718899
155442588;2291463
155442588;899444
155442588;2291463
155442588;899444
155442588;275871
155442588;899444
154258635;4299420
155442588;275871
360300165;899444
155442588;275871
155441667;988441
155441667;17704638
154258635;20809
325074956;4299420
154258635;2352663
154235990;15952
360300165;8822573
154235990;3109072
154235990;696611
154235990;696611
154235990;15952
149940687;498775
360300165;718899
70255644;287917
153454836;1538624
153454836;505333
153454836;899444
145201207;1443911
360200797;899444
153454836;1538624
153454836;505333
153448593;4299420
153448593;15943089
153448593;15943089
153448593;15943089
153448593;15943089
360185421;3065230
153448593;15943089
153448593;15943089
360200797;17607
153448593;4299420
153448593;4299420
153448593;4299420
147912241;96947
359881468;5952481
153448593;15943089
153439539;96947
153417367;275871
153417367;275871
153417367;275871
153417367;275871
153417367;2512748
153417367;275871
153417367;899444
153417367;899444
106616323;287917
152058020;96947
152058020;96947
152058020;899444
150881341;718899
150881341;6447530
96446704;17607
360185421;3065230
150880634;718899
150880634;4299420
150880634;13833593
150878896;2512748
150880634;976081
150878896;2512748
150878896;8656188
149934058;718899
149940687;3020626
149934058;899444
149934058;899444
149934058;718899
149934058;899444
149931694;498775
149931694;15943089
360169015;9109612
149928922;824753
149928922;824753
149928922;275871
149928922;824753
149905209;8822573
149928922;275871
149928922;824753
149928922;275871
149905209;8822573
149905209;4711855
149905209;4711855
147927631;1414265
149905209;20809
149905209;8822573
148802367;20809
148800576;1443911
148802367;96947
148802367;484181
148802367;20809
96446704;17607
97364668;15943089
148800576;3020626
148800576;3020626
148800576;899444
148800576;15952
148800576;718899
148800576;2352663
148800576;2352663
148793009;899444
148793009;54666
148793009;1084056
148793009;8822573
148793009;1084056
148793009;8822573
148792325;2352663
148792325;988441
148792325;2352663
148792325;988441
148792325;96947
148792325;96947
148792325;96947
147934006;20809
147927631;15943089
147927631;1414265
147927631;15943089
147925772;2352663
147927631;1414265
147927631;15943089
147912241;10393198
147925772;439929
147912241;718899
147912241;718899
147912241;10393198
147912241;718899
359881468;17770407
147912241;96947
147912241;96947
147912241;96947
147912241;96947
147843963;1093990
147843963;718899
146642335;20809
325074956;5952481
146642335;16024985
146642335;52195
146642335;16024985
146642335;20809
146642335;52195
146642335;439929
146636224;1443911
146636224;1443911
146636224;20809
146636224;20809
146636224;54666
146636224;20809
146629712;10393198
146636224;20809
146636224;8822573
146636224;52195
146636224;815988
146636224;20809
146629712;718899
146636224;8822573
359868909;2352663
146636224;8822573
146636224;815988
146636224;96947
146636224;20809
146636224;20809
146636002;20809
146636002;16024985
359868909;2352663
308284449;439929
146636002;20809
146636002;20809
146636002;16024985
67734864;291301
146636002;16024985
142770236;2512748
146636002;16024985
146636002;16024985
146629712;10393198
359868909;8297234
308284449;899444
145209183;3109072
146629712;10393198
359868909;8297234
146629712;718899
146629712;4299420
146629712;96947
146629712;96947
146629712;718899
106616323;287917
88912786;439929
146629712;718899
146629712;718899
146629712;4299420
146629712;718899
145303001;110455
84222341;287917
32851093;495647
145301067;4299420
145301150;718899
145301067;8822573
66057852;1625870
145301067;5430130
145301067;5430130
145201486;1443911
222552558;899444
145295272;1538624
145210367;8822573
145210367;11262165
145210367;1889843
84222341;287917
145210318;4115643
145210147;4115643
145209827;2512748
145209696;2512748
145209696;439929
145209696;408692
145209696;2512748
145209449;8822573
326144090;3709715
145209183;2753761
145201468;439929
145201468;1443911
145201468;5727809
145201468;5727809
145201468;5727809
96446704;17607
145201380;4299420
145201278;54666
145201278;54666
145201278;16144158
145201278;16144158
145201278;54666
145201278;54666
326144090;3709715
145201207;439929
145201207;12945118
144331943;696611
81057475;899444
118572708;96947
359827763;52195
144331943;439929
144331943;439929
144331943;238531
139381064;1551570
346485172;598730
142730965;96947
144331943;696611
144331943;439929
142730965;718899
293498685;52195
144331943;3109072
144331943;696611
142724802;8822573
144331943;4299420
144331943;4299420
142730965;1538624
142764840;1443911
142763194;20809
142763194;20809
142730965;8822573
142730965;1538624
142730965;96947
96446704;17607
293498685;1190716
142730591;1443911
142730591;8822573
142730591;96947
142724802;8822573
142724802;8822573
142724802;8822573
139352442;54666
142724802;8822573
96446704;17607
142724802;8822573
142724802;20809
142724802;20809
88912786;439929
142724802;8822573
84222341;287917
81057475;439929
142724802;52195
142724802;52195
139352442;899444
288485134;5445507
142724802;20809
142724802;20809
359827763;1241511
142724802;52195
142724802;52195
142724802;20809
142724802;52195
345704432;498775
142724802;20809
66073703;3899684
142724802;52195
136154911;8822573
142724802;20809
142724802;8822573
142724802;52195
139381064;54666
142716255;23620441
141314317;439929
141314317;1485909
141314317;899444
141314317;439929
141314317;899444
141314317;275871
293498685;2352663
141314317;439929
141314317;899444
308284449;52195
141314317;275871
141314317;275871
141314317;899444
141235042;432351
141222362;8822573
141222362;20809
141222362;20809
139381064;54666
139381064;439929
136154911;8822573
139381064;275871
139381064;275871
139381064;275871
139381064;275871
139381064;3109072
139381064;1551570
139352442;54666
139352442;54666
139352442;439929
288485134;17607
139352442;439929
139352442;439929
136154911;899444
139352442;439929
139352442;899444
139352442;439929
139352442;2352663
139352442;1315533
136154911;8822573
137790001;52195
137790001;439929
75370738;439929
137790001;439929
137790001;52195
137790001;7907232
137790001;7907232
345704432;1297597
137790001;7907232
137790001;7907232
137790001;8822573
137790001;8822573
136154911;5438027
136154911;8822573
136154911;96947
108010430;2512748
205588616;9109612
136154911;899444
136154911;899444
136154911;899444
61152134;289174
136154911;899444
346352396;899444
136154911;8822573
136154911;8822573
136154911;8822573
135029556;3109072
136154911;8822573
136154911;899444
136154911;54666
136154911;8822573
136154911;899444
136154911;8822573
136154911;54666
136154911;1315533
136154911;8822573
136154911;1315533
136154911;8822573
136154911;54666
205588616;899444
136154911;54666
136154911;631240
136154911;3109072
136154911;3109072
136154911;3109072
136154911;3109072
136154911;8822573
136154911;54666
126173568;2512748
136154911;54666
136154911;1538624
136154911;8822573
136154911;54666
88912786;289174
84222341;287917
76502315;677994
136154911;54666
136154911;54666
136154911;8822573
136154911;8822573
136154911;54666
136154911;8822573
136154911;8822573
136154911;54666
136154911;54666
136154911;8822573
136154911;54666
136154911;54666
136154911;54666
96446704;17607
346107361;45469
136154911;8822573
136154911;8822573
136154911;8822573
136154911;8822573
190424005;54666
136154911;54666
136154911;8822573
136154911;8822573
308284449;3065230
136154911;8822573
135041496;8822573
96134009;874194
135029556;3109072
135041496;11638619
135041496;8822573
103600412;275871
135041496;8822573
135035069;3729885
135035069;3729885
352092444;718899
135035069;3729885
135035069;3729885
135035069;17607
308191285;194609
135035069;17607
135035069;17607
346107361;498775
135035069;3729885
135035069;3729885
135035069;899444
135008156;96947
102657318;696611
135035069;899444
135035069;3729885
135035069;899444
135029556;3109072
135035069;899444
102152619;1093990
135035069;3729885
135029556;3109072
352092444;8822573
135035069;899444
53675543;275871
135035069;275871
135035069;275871
135035069;275871
135035069;275871
359273345;3065230
135035069;275871
135035069;275871
135008156;899444
135035069;3729885
135029556;3109072
106392340;12488060
308191285;439929
135029556;3109072
135029556;609373
104480282;17607
135029556;439929
111125752;899444
103925682;617481
135029556;96947
135029556;609373
135029556;96947
135011220;1538624
135011220;3109072
190424005;54666
135011220;439929
135011220;899444
135011220;899444
135011220;439929
135011220;899444
135011220;899444
135011220;439929
135011220;899444
135011220;439929
135011220;439929
135011220;1538624
135011220;899444
135011220;899444
135011220;899444
135008156;96947
135011220;899444
135011220;439929
131517014;439929
135011220;439929
308191285;194609
135011220;275871
135011220;899444
108010430;10393198
133305864;96947
135008156;899444
135008156;96947
135008156;96947
131517014;439929
111125752;899444
106240604;439929
104480282;54666
102152619;1093990
135008156;289174
135008156;96947
135008156;96947
135008156;505333
135008156;96947
106392340;54666
308191285;498775
135008156;289174
135008156;289174
135008156;289174
135008156;289174
135008156;505333
135008156;96947
320082851;3055345
135008156;289174
134981494;3109072
134981494;96947
134948489;3109072
134948489;7273940
320082851;3065230
133305864;96947
133305864;17704638
131517014;439929
133146559;899444
133146559;3109072
133146559;1538624
133146559;3109072
133079963;2512748
130740336;3109072
128868201;718899
346107361;498775
131585933;988441
131585933;96947
131532809;96947
131532809;52195
131532809;899444
131532809;52195
131517014;52195
131532809;52195
131532809;96947
131532809;289174
131517014;96947
131517014;439929
131517014;52195
131517014;54666
131517014;1443911
130741585;439929
130741585;439929
111125752;899444
31208867;829734
130740336;2512748
130733013;899444
130733013;96947
130716376;10393198
130716376;10933333
130716376;718899
130716376;10933333
130703297;439929
130703297;8822573
130703297;8822573
130703297;696611
130703297;8822573
128868201;54666
128868201;96947
96446704;696611
128868201;96947
128868201;718899
128868201;718899
128868201;96947
128850586;96947
128850586;96947
128850586;96947
128850586;1538624
127533546;5445507
88912786;275871
127533546;5445507
127531586;5445507
127531586;2512748
127531586;5445507
106392340;54666
345704432;498775
127531586;96947
127531586;811047
127531586;17607
111125752;289174
127531586;17607
127407712;439929
31208867;275871
127407712;439929
126173568;54666
126173568;289174
126173568;289174
126173568;289174
161542654;275871
371976717;718899
126173568;96947
126173568;8822573
126173568;8822573
285671341;8822573
124935096;505333
126173568;8822573
124935096;899444
124935096;505333
123719739;96947
124935096;899444
124935096;505333
124935096;289174
124935096;899444
124935096;289174
124894949;2512748
82476891;718899
84222341;1084056
124894949;1443911
124894949;1443911
124894949;439929
124894949;1443911
124894949;2512748
124894949;1443911
124894949;2512748
123719739;505333
123719739;505333
205588616;899444
123719739;10393198
123719739;96947
123719739;96947
123719739;96947
123719739;96947
123719739;96947
123719739;10393198
111125752;899444
285232281;14026360
123719739;10393198
122686866;2512748
122686866;9373002
122686866;12488060
122640183;13809413
122665433;899444
122640183;718899
345704432;1297597
122640183;439929
122640183;439929
122640183;439929
122640183;13809413
122595485;275871
122595485;2512748
122595485;439929
122595485;2512748
320082851;1935767
122595485;8822573
122595485;275871
285232281;14026360
121224378;54666
122595485;2512748
121224378;899444
121224378;7666621
57583030;1063255
121224378;899444
121224378;7666621
121224378;54666
121224378;7666621
121224378;7666621
121224378;96947
121224378;96947
119952768;567540
119952768;96947
118605689;54666
119952768;567540
119952768;439929
119952768;4421720
118605689;899444
119952768;96947
119816423;54666
118605689;54666
118605689;54666
117538316;439929
118605689;54666
118605689;794604
118605689;794604
118605689;439929
111125752;289174
104480282;54666
102142681;109690
101631017;782880
88912786;275871
117538316;54666
118605689;794604
118605689;439929
118605689;439929
118605689;439929
118605689;439929
118605689;794604
118605689;794604
118605689;794604
118605689;794604
111125752;289174
82476891;4421720
190424005;54666
118605689;54666
118605689;275871
118605689;275871
118605689;275871
56657402;1093990
118605689;275871
118605689;275871
118605689;54666
118605689;54666
118605689;54666
118605689;794604
118605689;275871
320082851;1935767
118605689;275871
118605689;275871
346107361;498775
118605689;275871
118605689;275871
118605689;275871
118605689;794604
118605689;794604
118605689;794604
346107361;598730
118605689;899444
118605689;899444
118605689;899444
118605689;794604
117538316;439929
118605689;794604
118605689;794604
118605689;275871
118605689;275871
118605689;275871
118605689;275871
352092444;718899
118605689;794604
118605689;275871
352009254;1443911
118605689;275871
118572708;10393198
118605689;96947
118605689;439929
118605689;275871
118605689;439929
118605689;439929
117538316;54666
118605689;794604
118605689;794604
118605689;439929
164184099;2512748
118605689;275871
222552558;96947
118605689;275871
118572708;10393198
118605689;794604
118572708;10393198
118572708;1093990
118572708;1093990
118572708;718899
118572708;96947
118572708;718899
118572708;96947
118572708;96947
117538316;439929
205588616;30083852
371976717;718899
118572708;17607
118572708;17607
118572708;17607
118572708;17607
117538316;439929
345704432;498775
118572708;96947
118572708;96947
118572708;96947
118572708;899444
118572708;899444
118572708;899444
118572708;899444
88912786;275871
118572708;899444
118572708;899444
118572708;899444
118572708;899444
84222341;287917
76502315;677994
74104327;718899
117572552;439929
205588616;8977402
117538316;54666
117538316;439929
117538316;1093990
117538316;1093990
117538316;1093990
117538316;1093990
77220725;439929
117538316;1093990
117538316;54666
117538316;439929
116545968;54666
116545968;54666
116545968;96947
116545968;4299420
116545968;96947
116545968;96947
116545301;1093990
116545301;9373002
115662611;2512748
115662611;17607
115640543;677994
67734864;439929
325074956;899444
115624067;3109072
115602925;718899
115606152;9373002
115602925;718899
115599272;899444
115599272;96947
114278726;1443911
114271280;1443911
114278726;10393198
114278726;10393198
114271280;899444
114271280;899444
112672411;1716463
293498685;1190716
114271280;1538624
114271280;1538624
114271280;1538624
112672411;1538624
112672411;1538624
112672411;1538624
112672411;1716463
112672411;1716463
112661142;899444
112661142;899444
112661142;899444
112661142;899444
112661142;1538624
112661142;1538624
112661142;1538624
112661142;439929
112661142;439929
112661142;439929
112661142;439929
112661142;439929
112661142;899444
111197264;1716463
283474612;17607
111279124;234659
111279124;10393198
186621717;13121330
111211341;2512748
111211341;899444
111211341;17607
111197264;1538624
109511936;718899
111211341;5876741
111211341;5876741
111211341;17607
111197264;1538624
111197264;439929
111197264;1716463
306479826;3065230
111183326;2512748
111183326;439929
111183326;2512748
111183326;332968
111183326;2512748
109511936;718899
326144090;2352663
109511936;718899
109511936;15943089
100976850;439929
109511936;15943089
109511936;15943089
109511936;15943089
109511936;142914
108010430;2512748
184712429;3109072
108010430;10393198
109511936;142914
109511936;15943089
109511936;142914
109511936;142914
109511936;101553
109511936;142914
106392340;275871
109511936;15943089
351794052;8822573
109511936;142914
109511936;15943089
109511936;142914
108012823;275871
108012823;718899
160305250;6903744
109511936;142914
109511936;17607
107990613;275871
107990613;54666
107990613;1538624
103235050;79017
107990613;275871
107990613;54666
106415436;54666
106415436;54666
106415436;439929
106415436;899444
99224470;696611
106406009;9373002
106406009;1084409
106406009;9373002
106401963;17607
106392340;275871
222551245;899444
106401963;439929
106392340;275871
106401963;54666
106401963;439929
106392340;275871
106392340;54666
106392340;54666
106392340;12488060
106392340;54666
160305250;976081
106392340;275871
160305250;899444
106392340;12488060
106392340;54666
105563504;3367801
105489692;9373002
105489692;9373002
105489692;718899
102011293;782880
105489692;9373002
105489692;696611
105489692;15943089
105489692;718899
105489692;696611
105489328;498775
105489328;439929
104550548;1028226
104550548;4299420
283673229;1315533
104550548;1028226
104550548;4299420
104550548;439929
104550548;1028226
104550548;4299420
104550548;1028226
160305250;6903744
371976717;439929
104550548;4299420
104550548;1028226
104550548;54666
104550548;4299420
104550548;4299420
104550548;4299420
104550548;631240
104550548;8822573
104550548;8822573
104550548;8822573
104550548;8822573
104550548;718899
306437562;976081
104550548;2512748
104550548;718899
104550548;718899
104550548;8822573
104499013;899444
104499013;3367801
103235050;899444
103235050;899444
102120029;54666
102120029;439929
102061896;1538624
102047712;1443911
102047712;899444
102013595;54666
102013595;17607
102013595;711968
102013595;718899
102013595;899444
102013595;17607
102013595;899444
102013595;54666
100976850;677994
345704432;498775
102013595;711968
102013595;2512748
102013595;2512748
102011293;54666
102013595;2512748
102013595;711968
56497009;2162413
102013595;54666
102011293;54666
102011293;54666
102011293;54666
102011293;17607
220365301;79017
102011293;782880
102011293;782880
102011293;17607
102011293;17607
102011293;17607
102011293;782880
102011293;782880
102011293;782880
102011293;782880
102011293;17607
100884805;15943089
131348383;234659
102011293;17607
102011293;275871
43210825;439929
102011293;275871
102011293;275871
102011293;15943089
100976850;677994
100976850;115237
100884805;696611
82420395;1622515
99832132;2022803
99832132;54666
99832132;2022803
99832132;718899
99818838;899444
99818838;2352663
99818838;899444
99818838;1315533
99818838;439929
99818838;1315533
99818838;1315533
99812949;52195
99812949;52195
99812949;52195
99812949;52195
99812949;52195
77220725;439929
70255644;287917
205588616;30083852
99812949;54666
99812949;54666
99812949;52195
99812949;677994
99812949;677994
67734864;899444
31208867;829734
99812949;677994
99812949;677994
99812949;54666
99812949;54666
99812949;54666
99812949;54666
99812949;1093990
56343232;2512748
99812949;1093990
67734864;439929
34106000;37303
283474612;5279257
99812949;54666
99812949;54666
99812949;631240
99812949;54666
99224470;696611
359273345;1241511
99270252;1443911
99270252;1443911
99268649;733877
99268649;733877
99268649;1443911
99224470;54666
99224470;696611
99224470;696611
99224470;696611
99224470;696611
99224470;696611
160305250;6903744
99224470;17607
99224470;696611
34106000;1128607
99224470;696611
99224470;2512748
99224470;2512748
99224470;2512748
99224470;2512748
99224470;2512748
99224470;2512748
99224470;2512748
82420395;1622515
99224470;696611
99224470;2512748
99224470;696611
99224470;2512748
99224470;2512748
99224470;2512748
99224470;696611
99224470;696611
99224470;696611
99224470;696611
99224470;2512748
99224470;2512748
99224470;696611
98095084;54666
99224470;696611
99224470;696611
98095084;1093990
98095084;15943089
98095084;17607
325074956;5952481
98095084;275871
98095084;54666
98095084;54666
98095084;54666
96446704;439929
98095084;275871
98095084;275871
111125752;289174
98095084;275871
98095084;275871
96446704;899444
96446704;899444
98095084;275871
98095084;275871
283330888;718899
96446704;1093990
98095084;275871
283004289;718899
96446704;899444
96475786;54666
96475786;1093990
96475786;1093990
96475786;54666
359273345;3065230
96475786;54666
96446704;696611
96475786;54666
96475786;54666
96475786;1093990
96475786;54666
96446704;899444
96446704;899444
96446704;439929
96446704;1093990
96446704;439929
96446704;899444
96446704;439929
96446704;115237
96446704;696611
96446704;696611
96446704;696611
96446704;439929
96446704;696611
96446704;2352663
96446704;439929
96446704;677994
96446704;677994
96446704;677994
96446704;439929
28167488;643505
96446704;439929
96446704;899444
96446704;54666
96446704;899444
96446704;899444
96446704;54666
96446704;54666
96446704;439929
96446704;439929
193166432;287917
96446704;291301
96446704;291301
96446704;439929
96446704;291301
96446704;439929
70255644;287917
96446704;696611
96446704;696611
96446704;696611
96446704;17607
96446704;696611
96446704;696611
94947842;275871
326004148;899444
96446704;439929
96446704;439929
96446704;696611
96446704;439929
96446704;439929
96446704;17607
96446704;439929
96446704;439929
96446704;17607
91870261;238531
96446704;17607
96446704;17607
96446704;17607
96446704;17607
96446704;17607
96446704;17607
96446704;899444
96446704;899444
96446704;17607
96440464;275871
325953108;631240
96440464;275871
96440464;432351
96440464;1093990
96440464;439929
96440464;432351
96426247;54666
96426247;332968
96426247;332968
96426247;54666
96426247;2512748
96426247;439929
96426247;2512748
96426247;2512748
91870261;21203
96426247;2512748
96426247;54666
84222341;287917
96134009;2512748
96120898;899444
28167488;2993861
96134009;718899
96120954;2512748
76424401;495647
96120954;2512748
70130921;54666
67734864;5177920
62856220;1093990
57583030;1063255
56657402;1093990
56497009;12488060
30921364;1093990
96120898;439929
96120898;17607
96120898;899444
96120898;17607
96120712;2512748
131348383;899444
96120597;7892079
96120200;1443911
94947842;1093990
94947842;899444
94947842;899444
94947842;899444
359827763;8822573
94947842;289174
94947842;289174
94947842;289174
94947842;289174
93453400;238531
94947842;289174
94947842;289174
345704432;498775
94947842;275871
94947842;275871
94947842;289174
345674002;8500303
94947842;289174
264589621;275871
94947842;289174
94947842;289174
91870261;21203
131348383;1538624
94947842;289174
94947842;275871
94947842;275871
94947842;275871
325946250;1297909
94947842;289174
94947842;275871
131348383;1538624
94947842;275871
94947842;289174
94947842;289174
85669085;555645
80881915;899444
94947842;275871
94914195;899444
94914195;1622515
94914195;8314616
94914195;1622515
345674002;8500303
282231630;52195
193166432;899444
93452469;238531
93452469;275871
325946250;718899
93452469;238531
93452469;238531
93452469;238531
82446035;287917
220365301;73801
92051377;495647
93452469;238531
93452469;275871
93452469;275871
92051377;696611
220365301;73801
92012902;696611
70470071;2352663
359273345;3065230
91870261;238531
91870261;238531
91870261;238531
91870261;238531
91870261;238531
90518386;439929
91870261;238531
91870261;238531
91870261;21203
91870261;21203
91870261;21203
91870261;21203
91870261;21203
84100177;2512748
91870261;21203
184712429;1147320
336578966;899444
91870261;21203
91870261;21203
264589621;275871
91870261;782880
91870261;782880
91870261;782880
91870261;21203
264589621;275871
91870261;782880
91870261;782880
91870261;782880
84100177;8774679
91870261;17607
91870261;17607
91870261;782880
82446035;79017
91870261;17607
91870261;21203
90518386;115237
91870261;782880
62335649;1093990
111125752;899444
91870261;17607
91870261;782880
91870261;21203
105196529;10393198
90588109;2352663
91870261;17607
91853887;2512748
90588109;696611
90518386;275871
90588109;2352663
90588109;52195
90518386;115237
90470275;718899
90467547;54666
90467547;54666
90467547;54666
264589621;275871
90467547;1443911
90467547;54666
90467547;11638619
90467547;54666
87693279;1093990
90467547;557590
90467547;557590
90467547;11638619
89137887;696611
77220725;54666
359273345;3065230
86525127;1443911
87693279;1093990
89137887;439929
359827763;1443911
87699649;677994
87699649;54666
87699649;54666
87695904;5445507
87695904;432351
84100177;899444
87693279;911174
87693279;1093990
345674002;387506
87693279;439929
87693279;911174
87693279;439929
87693279;911174
87681562;115237
87681562;1443911
86562563;439929
86562563;439929
86562563;287917
86525127;1443911
86525127;1935767
86525127;1443911
85669085;555645
345563410;17770407
84100177;2512748
85669085;899444
85669085;635903
85669085;635903
85669085;635903
85669085;555645
85669001;2512748
345563410;498775
111125752;899444
85669001;1898870
85669001;2352663
85669001;1898870
78591072;275871
345563410;17770407
85669001;1898870
85669001;1898870
85669001;1898870
85668970;439929
84222341;287917
84100177;696611
84100177;696611
84100177;696611
84100177;696611
84100177;696611
84100177;696611
84100177;677994
84100177;2512748
84100177;2512748
84100177;2512748
84100177;2512748
84100177;2512748
84100177;677994
84100177;8774679
84100177;275871
359273345;3065230
84100177;677994
84100177;275871
84100177;275871
84100177;275871
84100177;275871
84100177;2512748
184671831;899444
84100177;439929
84100177;8774679
84100177;8774679
84100177;2512748
264589621;5952481
77220725;439929
84100177;2512748
84100177;2512748
84100177;2512748
84100177;275871
84100177;439929
82487227;1935767
82476891;718899
184671831;20809
82446035;275871
54774398;275871
82487227;439929
82487227;439929
345560122;9109612
82446035;275871
82446035;275871
82420395;1622515
359273345;8822573
185282019;10393198
82446035;275871
82446035;899444
82446035;287917
82446035;275871
82446035;275871
77220725;899444
82446035;287917
82446035;287917
205588616;9109612
82446035;275871
82446035;275871
429253998;899444
82446035;287917
82446035;275871
82446035;287917
82446035;287917
82446035;287917
84150097;718899
82446035;287917
82446035;287917
82420395;899444
70130921;275871
66073703;2512748
62335649;54666
82420395;899444
80881915;439929
80851916;275871
80851916;275871
80851916;696611
80851916;696611
80831073;718899
80831073;2512748
78760358;275871
184671831;275871
78760358;275871
78760358;287917
78665125;54666
78665125;15943089
78665125;498775
78591072;275871
359273345;9109612
78665125;15943089
78665125;498775
78665125;15943089
78665125;498775
78665125;5445507
77220725;339422
264589621;17607
78591072;54666
78665125;15943089
78665125;983798
78665125;134460
78591072;1084056
78591072;54666
77220725;696611
77220725;696611
264589621;17607
77220725;677994
77220725;677994
77220725;339422
345560122;718899
77220725;289174
77220725;2512748
77220725;339422
77220725;339422
77220725;2512748
77220725;339422
77220725;899444
77220725;899444
77220725;275871
77220725;275871
77220725;275871
77220725;339422
77220725;439929
77220725;439929
77220725;439929
77220725;339422
77220725;339422
293498685;1190716
77220725;439929
77220725;439929
77220725;439929
77220725;339422
77220725;339422
77220725;439929
351681688;54666
77219273;20425798
77219273;2512748
77219273;275871
76327821;432351
345560122;9109612
76330902;54666
76330902;289174
76330902;439929
76330902;439929
345560122;718899
76330902;289174
76330902;54666
76330902;289174
76327821;899444
348584133;899444
76330902;439929
345542184;275871
76330902;899444
70454011;1093990
220213454;5445507
76327821;899444
76330902;289174
76330902;289174
76330902;317464
76330902;289174
345542184;4299420
76330902;289174
184671831;20809
76330902;289174
76327821;899444
76327821;899444
76327821;432351
76327821;289174
76327821;275871
76327821;275871
116834753;899444
76327821;432351
76327821;432351
76327821;432351
345436556;899444
76327821;899444
76327821;432351
76327821;275871
76327821;432351
76327821;432351
76327821;432351
76327821;899444
76327821;899444
202301803;10393198
76327821;432351
76327821;899444
76327821;432351
76327821;275871
74733997;2512748
74733997;2512748
74728830;1093990
74728830;1093990
74728830;1093990
74728830;2512748
74728830;1093990
74728830;2512748
111125752;899444
74728830;1093990
74728830;899444
74728830;899444
74728830;899444
74728830;635085
74728830;1093990
293498685;899444
74728830;696611
74728830;696611
74728830;899444
367030715;54666
74728830;696611
74728830;899444
74728830;635085
74728830;635085
345436556;2512748
74728830;635085
74728830;696611
74716980;275871
74716980;275871
74716980;275871
74716980;432351
74716980;432351
74716980;275871
74716980;432351
74716980;275871
72642628;631240
84150097;4421720
72642628;696611
72642628;696611
72642628;289174
72642015;275871
72641280;54666
72641280;1315533
72641280;631240
83359995;54666
72641280;696611
72641280;696611
71623165;899444
72641280;115237
72641280;696611
29864270;617481
72641280;289174
293498685;1190716
72641280;1093990
72641280;696611
72641280;1935767
71623165;1093990
72641280;696611
72641280;696611
72641280;1935767
72641280;696611
226318261;8822573
72641280;1935767
72641280;696611
71623165;1093990
293384803;2512748
71623165;899444
345332456;2512748
71623165;15952
71623165;15952
71623165;899444
325946250;718899
71623165;15952
205588616;96947
71623165;899444
71623165;899444
71623165;899444
71623165;899444
71623165;899444
70470071;2352663
325870611;855219
71623165;15952
71623165;899444
70470071;275871
326144090;2352663
70470071;696611
70470071;696611
70470071;439929
70470071;439929
326144090;5445507
70470071;1093990
70469179;439929
70470071;439929
70469851;54666
70469851;696611
70469179;696611
70469179;696611
70469179;696611
70469179;696611
70469179;696611
70454011;767105
70454011;1093990
70469179;696611
70469179;696611
70454011;1093990
70469179;275871
70469179;899444
226225498;439929
70469179;439929
70454011;767105
70469179;275871
70469179;439929
70454011;1093990
70454011;696611
70454011;696611
70454011;696611
111125752;899444
70454011;439929
70454011;696611
70454011;439929
70454011;696611
70454011;439929
70454011;1093990
70454011;767105
70454011;1093990
70454011;439929
70454011;439929
70454011;1093990
70454011;1093990
348584133;30556255
70454011;1093990
70454011;1093990
70454011;1093990
70454011;1093990
70454011;767105
70454011;767105
70454011;767105
70454011;767105
70454011;767105
70454011;439929
70454011;767105
70454011;1093990
70454011;1093990
70454011;1093990
70454011;1093990
70454011;1093990
68409422;11593452
325870611;855219
70454011;1093990
70454011;1093990
70454011;439929
70454011;767105
325870611;5445507
70454011;1093990
70454011;767105
69461559;275871
69461559;2352663
325870611;855219
69461559;275871
69397752;275871
69385595;1093990
69385595;1093990
69385595;899444
69385595;498775
69385595;275871
104123043;498775
345332456;17607
69359193;2512748
69359193;2512748
69359193;2512748
68409422;3899684
68409422;899444
68409422;3899684
68409422;439929
68409422;439929
184668831;718899
68398751;238531
68398751;238531
66135303;1315533
66135303;1128607
67281342;498775
66135303;1315533
226191813;439929
64889002;696611
64893269;677994
64893269;807580
64889002;696611
64889002;439929
64889002;718899
226191813;20809
64866919;498775
64866919;8573472
53675543;2512748
64866919;498775
63623916;1093990
325870611;855219
64866919;98899
64866919;98899
64866919;98899
64866919;98899
102152619;1093990
63623916;2512748
111125752;899444
63623916;1093990
63627584;718899
63623916;1093990
63623916;54666
63623916;289174
63623916;1093990
63623916;289174
63623916;289174
63623916;1093990
63623916;289174
63623916;289174
63623916;289174
58613390;275871
63623916;1093990
62602439;718899
62602439;441346
60997805;2993861
60997805;677994
60997805;677994
60997805;3038254
60997805;2993861
60997805;3038254
59829443;327019
219956261;1443911
59719642;79017
59719642;79017
59719642;1093990
59719642;1093990
59719642;275871
100210158;1538624
59719642;79017
59719642;1093990
59719642;275871
59719642;275871
59719642;1093990
59719642;1093990
59719642;275871
58544238;718899
57754826;677994
57754826;238531
57754826;238531
57754599;54666
83359995;7135896
57754599;718899
57754599;718899
57754599;54666
57754599;718899
56929682;54666
29864270;617481
56929682;498775
56929682;275871
56929682;498775
56929682;498775
56929682;275871
56929682;275871
56929682;498775
48648018;37303
56929682;498775
56929682;498775
56929682;275871
54772872;811047
131348383;1538624
56929682;718899
56929682;275871
56929682;275871
56929682;498775
